Locality,Type,Rent,Area,Furnishing_Status,Bathroom,Balcony,Parking,Carpet_Area,Annual_Rent,Price,ROI (%)
chembur,2,40000,1060.0,2,2.0,2.0,2.0,753.0,480000,10600000.0,4.528301886792453
chembur,2,40000,1040.0,1,2.0,2.0,2.0,750.0,480000,10400000.0,4.615384615384616
chembur,2,40000,1050.0,1,2.0,2.0,2.0,752.0,480000,10500000.0,4.571428571428571
chembur,2,41000,1050.0,1,2.0,2.0,2.0,752.0,492000,10500000.0,4.685714285714285
chembur,2,35000,890.0,2,2.0,2.0,2.0,660.0,420000,8900000.0,4.719101123595506
chembur,2,35000,800.0,2,2.0,2.0,2.0,660.0,420000,8000000.0,5.25
chembur,2,35000,800.0,2,2.0,2.0,2.0,660.0,420000,8000000.0,5.25
chembur,2,36000,900.0,2,2.0,2.0,2.0,650.0,432000,9000000.0,4.8
chembur,2,36000,900.0,2,2.0,2.0,2.0,650.0,432000,9000000.0,4.8
chembur,2,36000,890.0,2,2.0,2.0,2.0,620.0,432000,8900000.0,4.853932584269663
chembur,2,36000,950.0,1,2.0,2.0,2.0,710.0,432000,9500000.0,4.547368421052632
chembur,2,36000,950.0,1,2.0,2.0,2.0,710.0,432000,9500000.0,4.547368421052632
chembur,2,37000,960.0,1,2.0,2.0,2.0,720.0,444000,9600000.0,4.625
chembur,2,37000,960.0,1,2.0,2.0,2.0,720.0,444000,9600000.0,4.625
chembur,2,36000,950.0,1,2.0,2.0,2.0,710.0,432000,9500000.0,4.547368421052632
chembur,2,37000,960.0,1,2.0,2.0,2.0,720.0,444000,9600000.0,4.625
chembur,3,65000,1350.0,0,3.0,1.0,2.0,1100.0,780000,13500000.0,5.777777777777778
chembur,2,33000,890.0,2,2.0,2.0,2.0,660.0,396000,8900000.0,4.449438202247191
chembur,0,31000,600.0,1,1.0,1.0,0.0,450.0,372000,6000000.0,6.2
chembur,2,38000,950.0,2,2.0,2.0,2.0,710.0,456000,9500000.0,4.8
chembur,2,38000,950.0,2,2.0,2.0,2.0,710.0,456000,9500000.0,4.8
chembur,2,39000,960.0,1,2.0,2.0,2.0,715.0,468000,9600000.0,4.875
chembur,2,38000,950.0,2,2.0,2.0,2.0,710.0,456000,9500000.0,4.8
chembur,2,39000,960.0,1,2.0,2.0,2.0,715.0,468000,9600000.0,4.875
chembur,2,39000,960.0,1,2.0,2.0,2.0,720.0,468000,9600000.0,4.875
chembur,2,39000,960.0,1,2.0,2.0,2.0,720.0,468000,9600000.0,4.875
chembur,3,89000,1550.0,1,2.0,2.0,2.0,1250.0,1068000,15500000.0,6.890322580645162
chembur,3,128000,1550.0,1,2.0,2.0,2.0,1200.0,1536000,15500000.0,9.90967741935484
chembur,2,62000,1020.0,1,2.0,1.0,1.0,800.0,744000,10200000.0,7.294117647058823
chembur,2,42000,1000.0,1,2.0,2.0,1.0,650.0,504000,10000000.0,5.04
chembur,2,53900,950.0,2,2.0,1.0,1.0,780.0,646800,9500000.0,6.808421052631579
chembur,0,39000,750.0,1,2.0,1.0,1.0,500.0,468000,7500000.0,6.239999999999999
chembur,3,69000,1800.0,1,2.0,2.0,2.0,1200.0,828000,18000000.0,4.6
chembur,0,32000,650.0,1,2.0,1.0,1.0,450.0,384000,6500000.0,5.907692307692307
chembur,3,76000,1890.0,1,3.0,2.0,2.0,1175.0,912000,18900000.0,4.825396825396826
chembur,2,50000,700.0,1,2.0,2.0,1.0,675.0,600000,7000000.0,8.571428571428571
chembur,3,68000,1400.0,1,2.0,1.0,1.0,1400.0,816000,14000000.0,5.828571428571429
chembur,2,44000,1200.0,1,2.0,1.0,1.0,800.0,528000,12000000.0,4.4
chembur,2,52000,1150.0,1,2.0,1.0,1.0,850.0,624000,11500000.0,5.426086956521739
chembur,0,32000,550.0,1,2.0,1.0,1.0,440.0,384000,5500000.0,6.981818181818182
chembur,2,39000,1050.0,2,2.0,2.0,2.0,750.0,468000,10500000.0,4.457142857142857
chembur,2,40000,1060.0,2,2.0,2.0,2.0,751.0,480000,10600000.0,4.528301886792453
chembur,2,38000,1040.0,2,2.0,2.0,2.0,750.0,456000,10400000.0,4.384615384615385
chembur,2,38000,1040.0,2,2.0,2.0,2.0,780.0,456000,10400000.0,4.384615384615385
chembur,2,39000,1050.0,2,2.0,2.0,2.0,750.0,468000,10500000.0,4.457142857142857
chembur,2,34000,860.0,2,2.0,2.0,2.0,660.0,408000,8600000.0,4.744186046511628
chembur,2,35000,900.0,2,2.0,2.0,2.0,670.0,420000,9000000.0,4.666666666666667
chembur,3,51000,1340.0,0,3.0,3.0,2.0,1080.0,612000,13400000.0,4.567164179104478
chembur,3,52000,1350.0,0,3.0,3.0,2.0,1100.0,624000,13500000.0,4.622222222222222
chembur,3,52000,1350.0,0,3.0,3.0,2.0,1100.0,624000,13500000.0,4.622222222222222
chembur,2,33000,890.0,2,2.0,2.0,2.0,660.0,396000,8900000.0,4.449438202247191
chembur,2,33000,890.0,2,2.0,2.0,2.0,660.0,396000,8900000.0,4.449438202247191
chembur,2,34000,900.0,2,2.0,2.0,2.0,670.0,408000,9000000.0,4.533333333333333
chembur,3,50000,1300.0,0,3.0,3.0,2.0,1040.0,600000,13000000.0,4.615384615384616
chembur,2,38000,1030.0,2,2.0,2.0,1.0,715.0,456000,10300000.0,4.427184466019417
chembur,2,44000,1130.0,1,2.0,2.0,2.0,697.0,528000,11300000.0,4.672566371681416
chembur,2,44000,1130.0,1,2.0,2.0,2.0,697.0,528000,11300000.0,4.672566371681416
chembur,2,43000,1120.0,1,2.0,2.0,2.0,690.0,516000,11200000.0,4.607142857142857
chembur,2,43000,1120.0,1,2.0,2.0,2.0,690.0,516000,11200000.0,4.607142857142857
chembur,2,43000,1120.0,1,2.0,2.0,2.0,697.0,516000,11200000.0,4.607142857142857
chembur,2,44000,1130.0,1,2.0,2.0,2.0,700.0,528000,11300000.0,4.672566371681416
chembur,2,43000,1120.0,1,2.0,2.0,2.0,700.0,516000,11200000.0,4.607142857142857
chembur,2,43000,1130.0,1,2.0,2.0,2.0,690.0,516000,11300000.0,4.566371681415929
chembur,2,43000,1130.0,1,2.0,2.0,2.0,690.0,516000,11300000.0,4.566371681415929
chembur,2,44000,1120.0,1,2.0,2.0,2.0,697.0,528000,11200000.0,4.714285714285714
chembur,3,56000,1210.0,0,3.0,3.0,2.0,990.0,672000,12100000.0,5.553719008264463
chembur,2,36000,950.0,2,2.0,2.0,2.0,690.0,432000,9500000.0,4.547368421052632
chembur,2,38000,970.0,1,2.0,2.0,2.0,751.0,456000,9700000.0,4.701030927835052
chembur,0,25000,625.0,2,1.0,1.0,2.0,425.0,300000,6250000.0,4.8
chembur,0,28000,650.0,2,1.0,1.0,2.0,450.0,336000,6500000.0,5.169230769230769
chembur,2,42000,1480.0,2,2.0,2.0,2.0,714.0,504000,14800000.0,3.4054054054054053
chembur,3,49000,1400.0,2,2.0,2.0,2.0,980.0,588000,14000000.0,4.2
chembur,3,50000,1440.0,0,3.0,3.0,2.0,990.0,600000,14400000.0,4.166666666666666
chembur,2,43000,1180.0,1,2.0,2.0,2.0,780.0,516000,11800000.0,4.372881355932203
chembur,2,45000,1180.0,1,2.0,2.0,2.0,760.0,540000,11800000.0,4.576271186440678
chembur,2,35000,930.0,2,2.0,2.0,2.0,670.0,420000,9300000.0,4.516129032258064
chembur,2,35000,940.0,2,2.0,2.0,2.0,680.0,420000,9400000.0,4.468085106382979
chembur,2,36000,960.0,2,2.0,2.0,2.0,697.0,432000,9600000.0,4.5
chembur,0,25000,625.0,2,1.0,1.0,2.0,425.0,300000,6250000.0,4.8
chembur,2,43000,1280.0,2,2.0,2.0,2.0,714.0,516000,12800000.0,4.03125
chembur,2,44000,1300.0,2,2.0,2.0,2.0,716.0,528000,13000000.0,4.061538461538461
chembur,2,44000,1300.0,2,2.0,2.0,2.0,716.0,528000,13000000.0,4.061538461538461
chembur,3,48000,1400.0,0,3.0,3.0,2.0,980.0,576000,14000000.0,4.114285714285714
chembur,3,48000,1400.0,0,3.0,3.0,2.0,980.0,576000,14000000.0,4.114285714285714
chembur,2,44000,1180.0,1,2.0,2.0,2.0,790.0,528000,11800000.0,4.474576271186441
chembur,0,29000,600.0,0,1.0,1.0,2.0,400.0,348000,6000000.0,5.800000000000001
chembur,0,30000,610.0,0,1.0,1.0,2.0,410.0,360000,6100000.0,5.901639344262295
chembur,0,31000,615.0,0,1.0,1.0,2.0,415.0,372000,6150000.0,6.048780487804878
chembur,0,30000,610.0,0,1.0,1.0,2.0,410.0,360000,6100000.0,5.901639344262295
chembur,2,36000,860.0,0,2.0,2.0,2.0,630.0,432000,8600000.0,5.023255813953488
chembur,0,37000,870.0,0,1.0,1.0,2.0,750.0,444000,8700000.0,5.103448275862069
chembur,2,36000,910.0,2,2.0,2.0,2.0,680.0,432000,9100000.0,4.747252747252747
chembur,2,36000,910.0,2,2.0,2.0,2.0,680.0,432000,9100000.0,4.747252747252747
chembur,2,35000,850.0,1,2.0,2.0,2.0,660.0,420000,8500000.0,4.941176470588235
chembur,0,25000,610.0,2,1.0,1.0,2.0,425.0,300000,6100000.0,4.918032786885246
chembur,0,26000,630.0,2,1.0,1.0,2.0,430.0,312000,6300000.0,4.9523809523809526
chembur,0,27000,630.0,2,1.0,1.0,2.0,440.0,324000,6300000.0,5.142857142857142
chembur,2,35000,850.0,1,2.0,2.0,2.0,660.0,420000,8500000.0,4.941176470588235
chembur,2,37000,890.0,1,2.0,2.0,2.0,690.0,444000,8900000.0,4.98876404494382
chembur,0,24000,600.0,2,1.0,1.0,2.0,400.0,288000,6000000.0,4.8
chembur,2,44000,1180.0,1,2.0,2.0,2.0,753.0,528000,11800000.0,4.474576271186441
chembur,2,32000,800.0,2,2.0,2.0,2.0,630.0,384000,8000000.0,4.8
chembur,2,32000,800.0,2,2.0,2.0,2.0,630.0,384000,8000000.0,4.8
chembur,2,33000,800.0,2,2.0,2.0,2.0,630.0,396000,8000000.0,4.95
chembur,2,34000,810.0,2,2.0,2.0,2.0,640.0,408000,8100000.0,5.037037037037037
chembur,2,42000,1180.0,1,2.0,2.0,2.0,750.0,504000,11800000.0,4.271186440677966
chembur,2,42000,1180.0,1,2.0,2.0,2.0,750.0,504000,11800000.0,4.271186440677966
chembur,2,43000,1180.0,1,2.0,2.0,2.0,751.0,516000,11800000.0,4.372881355932203
chembur,2,44000,1180.0,1,2.0,2.0,2.0,753.0,528000,11800000.0,4.474576271186441
chembur,2,40000,800.0,0,2.0,2.0,2.0,650.0,480000,8000000.0,6.0
chembur,2,41000,800.0,0,2.0,2.0,2.0,660.0,492000,8000000.0,6.15
chembur,2,33000,810.0,2,2.0,2.0,2.0,640.0,396000,8100000.0,4.888888888888889
chembur,2,34000,810.0,2,2.0,2.0,2.0,640.0,408000,8100000.0,5.037037037037037
chembur,2,38000,800.0,2,2.0,4.0,1.0,600.0,456000,8000000.0,5.7
chembur,0,25000,400.0,1,2.0,1.0,1.0,350.0,300000,4000000.0,7.5
chembur,3,75000,1303.0,1,3.0,2.0,2.0,924.0,900000,13030000.0,6.907137375287798
chembur,3,54000,1500.0,1,3.0,2.0,2.0,1200.0,648000,15000000.0,4.32
chembur,3,60000,1500.0,0,3.0,2.0,2.0,1100.0,720000,15000000.0,4.8
chembur,2,60000,700.0,0,2.0,2.0,2.0,650.0,720000,7000000.0,10.285714285714285
chembur,2,65000,700.0,0,2.0,2.0,2.0,650.0,780000,7000000.0,11.142857142857142
chembur,0,30000,800.0,2,2.0,2.0,0.0,550.0,360000,8000000.0,4.5
chembur,2,40000,1300.0,0,2.0,1.0,2.0,1000.0,480000,13000000.0,3.692307692307693
chembur,3,55000,1150.0,2,3.0,1.0,1.0,950.0,660000,11500000.0,5.739130434782608
chembur,2,40000,1000.0,2,2.0,1.0,1.0,700.0,480000,10000000.0,4.8
chembur,2,45000,790.0,2,2.0,2.0,1.0,680.0,540000,7900000.0,6.835443037974684
chembur,3,75000,1900.0,2,3.0,3.0,2.0,1400.0,900000,19000000.0,4.736842105263158
chembur,0,35000,800.0,2,2.0,1.0,0.0,550.0,420000,8000000.0,5.25
chembur,2,45000,1300.0,2,2.0,3.0,1.0,800.0,540000,13000000.0,4.153846153846154
chembur,3,65000,1450.0,2,3.0,3.0,2.0,1000.0,780000,14500000.0,5.379310344827586
chembur,2,42000,1125.0,2,2.0,1.0,1.0,700.0,504000,11250000.0,4.48
chembur,2,48000,1128.0,2,2.0,1.0,1.0,725.0,576000,11280000.0,5.106382978723404
chembur,3,46000,1242.0,2,3.0,2.0,1.0,985.0,552000,12420000.0,4.444444444444445
chembur,2,42900,1126.0,2,2.0,1.0,1.0,700.0,514800,11260000.0,4.571936056838366
chembur,2,55000,1145.0,0,2.0,1.0,1.0,725.0,660000,11450000.0,5.764192139737991
chembur,0,42900,685.0,0,2.0,1.0,1.0,475.0,514800,6850000.0,7.515328467153284
chembur,0,32900,668.0,2,1.0,1.0,1.0,438.0,394800,6680000.0,5.910179640718563
chembur,0,36700,685.0,2,2.0,1.0,1.0,475.0,440400,6850000.0,6.429197080291971
chembur,2,44900,1127.0,2,2.0,1.0,1.0,723.0,538800,11270000.0,4.780834072759538
chembur,2,45900,1156.0,2,2.0,1.0,1.0,725.0,550800,11560000.0,4.764705882352941
chembur,2,43900,1126.0,2,2.0,2.0,1.0,723.0,526800,11260000.0,4.678507992895204
chembur,2,42900,1142.0,2,2.0,1.0,1.0,722.0,514800,11420000.0,4.507880910683013
chembur,2,46900,1127.0,2,2.0,1.0,1.0,728.0,562800,11270000.0,4.9937888198757765
chembur,2,40700,1050.0,2,2.0,1.0,1.0,688.0,488400,10500000.0,4.651428571428571
chembur,2,60900,1145.0,2,2.0,2.0,1.0,728.0,730800,11450000.0,6.382532751091703
chembur,2,42900,1142.0,2,2.0,1.0,1.0,720.0,514800,11420000.0,4.507880910683013
chembur,2,43600,1132.0,2,2.0,1.0,1.0,700.0,523200,11320000.0,4.6219081272084805
chembur,2,60900,1132.0,0,2.0,1.0,1.0,720.0,730800,11320000.0,6.455830388692579
chembur,2,42000,1124.0,2,2.0,1.0,1.0,700.0,504000,11240000.0,4.483985765124555
chembur,2,38900,1142.0,2,2.0,1.0,1.0,700.0,466800,11420000.0,4.087565674255692
chembur,2,44500,1135.0,2,2.0,1.0,1.0,700.0,534000,11350000.0,4.704845814977974
chembur,2,43700,1136.0,2,2.0,1.0,1.0,712.0,524400,11360000.0,4.616197183098592
chembur,2,42000,1128.0,2,2.0,1.0,1.0,700.0,504000,11280000.0,4.468085106382979
chembur,2,44690,1125.0,2,2.0,1.0,1.0,720.0,536280,11250000.0,4.766933333333333
chembur,2,46000,1128.0,2,2.0,1.0,1.0,700.0,552000,11280000.0,4.893617021276596
chembur,2,56900,1145.0,0,2.0,1.0,1.0,725.0,682800,11450000.0,5.963318777292576
chembur,2,46700,1136.0,2,2.0,1.0,1.0,700.0,560400,11360000.0,4.933098591549296
chembur,2,42000,1135.0,2,2.0,1.0,1.0,715.0,504000,11350000.0,4.440528634361233
chembur,2,65000,1145.0,0,2.0,1.0,1.0,725.0,780000,11450000.0,6.812227074235808
chembur,2,40500,1123.0,2,2.0,1.0,1.0,700.0,486000,11230000.0,4.327693677649154
chembur,2,39500,1112.0,2,2.0,1.0,1.0,715.0,474000,11120000.0,4.262589928057554
chembur,3,75000,1445.0,0,3.0,1.0,1.0,1000.0,900000,14450000.0,6.228373702422145
chembur,2,38700,1122.0,2,2.0,1.0,1.0,700.0,464400,11220000.0,4.13903743315508
chembur,2,39700,1123.0,2,2.0,1.0,0.0,721.0,476400,11230000.0,4.242208370436331
chembur,3,70000,1325.0,2,3.0,2.0,1.0,1000.0,840000,13250000.0,6.339622641509433
chembur,3,77800,1323.0,2,3.0,2.0,1.0,1020.0,933600,13230000.0,7.0566893424036286
chembur,2,44700,1125.0,2,2.0,1.0,1.0,700.0,536400,11250000.0,4.768
chembur,0,37600,688.0,0,2.0,1.0,1.0,478.0,451200,6880000.0,6.558139534883721
chembur,2,48750,1126.0,2,2.0,1.0,1.0,720.0,585000,11260000.0,5.195381882770871
chembur,1,19000,452.0,2,1.0,2.0,0.0,323.0,228000,4520000.0,5.04424778761062
chembur,2,63900,1145.0,0,2.0,1.0,1.0,725.0,766800,11450000.0,6.696943231441048
chembur,2,45300,1126.0,2,2.0,1.0,1.0,720.0,543600,11260000.0,4.827708703374778
chembur,2,58900,1138.0,2,2.0,1.0,1.0,723.0,706800,11380000.0,6.210896309314587
chembur,2,49900,1121.0,0,2.0,1.0,1.0,700.0,598800,11210000.0,5.341659232827832
chembur,2,47500,1135.0,2,2.0,1.0,1.0,720.0,570000,11350000.0,5.022026431718062
chembur,2,48990,1132.0,0,2.0,1.0,1.0,700.0,587880,11320000.0,5.193286219081273
chembur,2,43500,1127.0,2,2.0,1.0,1.0,726.0,522000,11270000.0,4.631765749778173
chembur,2,40900,1035.0,2,2.0,1.0,1.0,685.0,490800,10350000.0,4.742028985507246
chembur,2,45000,1136.0,2,2.0,1.0,1.0,712.0,540000,11360000.0,4.753521126760563
chembur,2,47900,1154.0,2,2.0,1.0,1.0,730.0,574800,11540000.0,4.9809358752166375
chembur,1,18900,450.0,2,1.0,2.0,0.0,320.0,226800,4500000.0,5.04
chembur,3,45000,1550.0,2,3.0,2.0,2.0,1150.0,540000,15500000.0,3.483870967741935
chembur,3,48000,1190.0,2,2.0,1.0,1.0,916.0,576000,11900000.0,4.840336134453781
chembur,3,48000,1190.0,2,2.0,1.0,1.0,916.0,576000,11900000.0,4.840336134453781
chembur,2,42000,1200.0,1,2.0,1.0,1.0,790.0,504000,12000000.0,4.2
colaba,0,75000,680.0,0,1.0,1.0,0.0,540.0,900000,6800000.0,13.23529411764706
colaba,0,75000,680.0,0,1.0,1.0,0.0,540.0,900000,6800000.0,13.23529411764706
colaba,3,120000,1600.0,1,3.0,2.0,0.0,1400.0,1440000,16000000.0,9.0
colaba,0,62000,630.0,1,1.0,1.0,1.0,520.0,744000,6300000.0,11.80952380952381
colaba,3,200000,1615.0,1,4.0,2.0,1.0,1308.0,2400000,16150000.0,14.860681114551085
dadar,2,75000,1080.0,1,2.0,1.0,1.0,750.0,900000,10800000.0,8.333333333333332
dadar,0,38000,600.0,1,2.0,1.0,1.0,475.0,456000,6000000.0,7.6
dadar,0,55000,650.0,0,1.0,1.0,1.0,550.0,660000,6500000.0,10.153846153846152
dadar,0,40000,600.0,1,2.0,1.0,1.0,475.0,480000,6000000.0,8.0
dadar,3,90500,1100.0,2,3.0,2.0,1.0,880.0,1086000,11000000.0,9.872727272727271
dadar,2,99000,1600.0,0,4.0,4.0,0.0,1200.0,1188000,16000000.0,7.425
dadar,0,48000,564.0,1,1.0,1.0,1.0,470.0,576000,5640000.0,10.212765957446807
dadar,2,80000,1150.0,1,2.0,1.0,1.0,750.0,960000,11500000.0,8.347826086956523
dadar,2,75000,890.0,2,2.0,1.0,1.0,750.0,900000,8900000.0,10.112359550561797
dadar,2,50000,675.0,1,2.0,1.0,1.0,600.0,600000,6750000.0,8.88888888888889
dadar,2,70000,800.0,1,2.0,2.0,2.0,650.0,840000,8000000.0,10.5
dadar,1,18000,230.0,2,1.0,1.0,0.0,200.0,216000,2300000.0,9.391304347826086
dadar,0,55000,700.0,2,1.0,2.0,0.0,600.0,660000,7000000.0,9.428571428571429
dadar,2,60000,750.0,0,2.0,1.0,2.0,615.0,720000,7500000.0,9.6
dadar,0,53000,650.0,1,1.0,1.0,1.0,500.0,636000,6500000.0,9.784615384615384
dadar,0,40000,600.0,1,1.0,1.0,2.0,500.0,480000,6000000.0,8.0
dadar,0,60000,550.0,1,1.0,1.0,0.0,500.0,720000,5500000.0,13.090909090909092
dadar,0,36000,510.0,1,2.0,4.0,3.0,450.0,432000,5100000.0,8.470588235294118
dadar,3,120000,1780.0,1,3.0,3.0,2.0,1150.0,1440000,17800000.0,8.089887640449438
dadar,3,130000,1700.0,1,3.0,1.0,0.0,1250.0,1560000,17000000.0,9.176470588235292
dadar,2,80000,1240.0,0,2.0,3.0,2.0,870.0,960000,12400000.0,7.741935483870968
dadar,3,110000,1600.0,0,3.0,1.0,2.0,1300.0,1320000,16000000.0,8.25
dadar,0,75000,815.0,0,2.0,1.0,1.0,650.0,900000,8150000.0,11.042944785276074
dadar,2,65000,985.0,1,2.0,2.0,1.0,800.0,780000,9850000.0,7.918781725888325
dadar,3,110000,1540.0,2,3.0,1.0,1.0,1100.0,1320000,15400000.0,8.571428571428571
dadar,2,65000,1100.0,0,2.0,1.0,1.0,750.0,780000,11000000.0,7.090909090909091
dadar,3,120000,1550.0,0,3.0,2.0,1.0,1200.0,1440000,15500000.0,9.290322580645162
dadar,2,59000,1050.0,1,2.0,1.0,0.0,750.0,708000,10500000.0,6.742857142857144
dadar,2,57000,850.0,1,2.0,2.0,1.0,750.0,684000,8500000.0,8.047058823529412
dadar,2,30000,400.0,2,1.0,1.0,2.0,400.0,360000,4000000.0,9.0
dadar,3,130000,1500.0,1,3.0,1.0,1.0,1033.0,1560000,15000000.0,10.4
dadar,3,130000,1200.0,1,3.0,3.0,1.0,1100.0,1560000,12000000.0,13.0
dadar,3,245000,2500.0,1,4.0,4.0,2.0,1834.0,2940000,25000000.0,11.76
dadar,2,72000,1250.0,0,2.0,1.0,1.0,850.0,864000,12500000.0,6.912
dadar,3,185000,1800.0,1,3.0,2.0,2.0,1300.0,2220000,18000000.0,12.333333333333334
dadar,0,60000,710.0,1,2.0,1.0,1.0,580.0,720000,7100000.0,10.140845070422536
dadar,2,65000,960.0,0,2.0,1.0,0.0,750.0,780000,9600000.0,8.125
dadar,2,105000,1150.0,1,2.0,2.0,1.0,790.0,1260000,11500000.0,10.956521739130434
dadar,0,45000,600.0,2,2.0,1.0,1.0,500.0,540000,6000000.0,9.0
dadar,0,39000,700.0,2,2.0,1.0,1.0,600.0,468000,7000000.0,6.685714285714285
dadar,0,46000,520.0,2,1.0,1.0,1.0,475.0,552000,5200000.0,10.615384615384617
dadar,0,50000,520.0,0,1.0,1.0,1.0,475.0,600000,5200000.0,11.538461538461538
dadar,0,46000,520.0,2,1.0,1.0,1.0,475.0,552000,5200000.0,10.615384615384617
dadar,3,75000,1010.0,2,3.0,1.0,1.0,1000.0,900000,10100000.0,8.91089108910891
dadar,2,75000,1100.0,1,2.0,1.0,0.0,950.0,900000,11000000.0,8.181818181818182
dadar,0,46000,520.0,2,1.0,1.0,1.0,475.0,552000,5200000.0,10.615384615384617
dadar,3,140000,1350.0,0,3.0,1.0,1.0,1200.0,1680000,13500000.0,12.444444444444445
dadar,2,65000,1060.0,1,2.0,2.0,1.0,800.0,780000,10600000.0,7.358490566037735
dadar,3,90000,1264.0,2,2.0,2.0,1.0,941.0,1080000,12640000.0,8.544303797468354
dadar,2,60000,990.0,2,2.0,1.0,1.0,800.0,720000,9900000.0,7.272727272727272
dadar,0,38000,550.0,1,1.0,1.0,1.0,450.0,456000,5500000.0,8.290909090909091
dadar,1,28000,390.0,1,1.0,1.0,0.0,270.0,336000,3900000.0,8.615384615384615
dadar,2,65000,980.0,0,2.0,2.0,1.0,800.0,780000,9800000.0,7.959183673469387
dadar,0,45000,560.0,0,1.0,1.0,1.0,475.0,540000,5600000.0,9.642857142857144
dadar,0,42000,635.0,1,1.0,1.0,0.0,500.0,504000,6350000.0,7.937007874015747
dadar,0,40000,510.0,1,1.0,1.0,0.0,400.0,480000,5100000.0,9.411764705882351
dadar,0,39900,570.0,2,1.0,1.0,0.0,460.0,478800,5700000.0,8.4
dadar,2,85000,1060.0,0,2.0,2.0,1.0,800.0,1020000,10600000.0,9.622641509433963
dadar,3,90000,1215.0,1,3.0,2.0,1.0,931.0,1080000,12150000.0,8.88888888888889
dadar,3,175000,2150.0,1,4.0,1.0,2.0,1570.0,2100000,21500000.0,9.767441860465116
dadar,3,150000,1950.0,2,3.0,3.0,1.0,1200.0,1800000,19500000.0,9.230769230769232
dadar,2,65000,650.0,1,2.0,1.0,1.0,540.0,780000,6500000.0,12.0
dadar,3,150000,1450.0,2,3.0,4.0,1.0,1200.0,1800000,14500000.0,12.413793103448276
dadar,2,65000,860.0,1,2.0,1.0,1.0,710.0,780000,8600000.0,9.069767441860463
dadar,0,25000,450.0,0,1.0,1.0,0.0,390.0,300000,4500000.0,6.666666666666667
dadar,0,27000,430.0,0,1.0,1.0,0.0,400.0,324000,4300000.0,7.534883720930233
dadar,2,65000,870.0,2,2.0,1.0,1.0,700.0,780000,8700000.0,8.96551724137931
dadar,3,150000,1700.0,2,3.0,1.0,1.0,1500.0,1800000,17000000.0,10.588235294117649
dadar,2,65000,800.0,1,2.0,1.0,1.0,700.0,780000,8000000.0,9.75
dadar,2,75000,850.0,2,2.0,1.0,1.0,750.0,900000,8500000.0,10.588235294117649
dadar,2,65000,865.0,1,2.0,1.0,1.0,750.0,780000,8650000.0,9.017341040462428
dadar,2,70000,630.0,0,2.0,1.0,0.0,550.0,840000,6300000.0,13.333333333333334
dadar,0,46000,660.0,2,1.0,1.0,1.0,470.0,552000,6600000.0,8.363636363636363
dadar,2,60000,990.0,1,2.0,1.0,1.0,800.0,720000,9900000.0,7.272727272727272
dadar,0,44000,650.0,1,1.0,1.0,1.0,550.0,528000,6500000.0,8.123076923076923
dadar,2,55000,956.0,2,2.0,1.0,0.0,800.0,660000,9560000.0,6.903765690376569
dadar,2,70000,970.0,0,2.0,2.0,2.0,700.0,840000,9700000.0,8.65979381443299
dadar,3,125000,1450.0,1,3.0,3.0,2.0,1250.0,1500000,14500000.0,10.344827586206897
dadar,0,42000,510.0,1,1.0,1.0,0.0,400.0,504000,5100000.0,9.88235294117647
dadar,0,38000,500.0,2,1.0,1.0,0.0,375.0,456000,5000000.0,9.12
dadar,2,80000,1050.0,2,2.0,2.0,1.0,750.0,960000,10500000.0,9.142857142857142
dadar,1,26500,370.0,1,1.0,1.0,1.0,225.0,318000,3700000.0,8.594594594594595
dadar,0,45000,630.0,1,1.0,1.0,1.0,400.0,540000,6300000.0,8.571428571428571
dadar,0,44900,531.0,1,1.0,1.0,0.0,450.0,538800,5310000.0,10.146892655367232
dadar,2,72000,990.0,0,2.0,2.0,1.0,800.0,864000,9900000.0,8.727272727272728
dadar,3,120000,1600.0,2,3.0,3.0,2.0,1345.0,1440000,16000000.0,9.0
dadar,2,75000,990.0,1,2.0,2.0,1.0,850.0,900000,9900000.0,9.090909090909092
dadar,2,70000,986.0,1,2.0,2.0,1.0,760.0,840000,9860000.0,8.519269776876268
dadar,2,68900,931.0,0,2.0,2.0,1.0,731.0,826800,9310000.0,8.88077336197637
dadar,0,59000,740.0,2,1.0,1.0,1.0,631.0,708000,7400000.0,9.567567567567568
dadar,2,55000,960.0,1,2.0,2.0,1.0,765.0,660000,9600000.0,6.875000000000001
dadar,2,56000,805.0,2,1.0,1.0,0.0,750.0,672000,8050000.0,8.347826086956523
dadar,0,45000,550.0,2,1.0,1.0,1.0,450.0,540000,5500000.0,9.818181818181818
dadar,0,50000,564.0,1,1.0,1.0,1.0,470.0,600000,5640000.0,10.638297872340424
dadar,2,55000,600.0,2,1.0,2.0,0.0,500.0,660000,6000000.0,11.0
dadar,0,45000,620.0,2,1.0,1.0,1.0,500.0,540000,6200000.0,8.709677419354838
dadar,2,60000,990.0,0,2.0,2.0,1.0,800.0,720000,9900000.0,7.272727272727272
dadar,2,65000,1250.0,2,2.0,2.0,1.0,1120.0,780000,12500000.0,6.239999999999999
dadar,2,75000,990.0,2,2.0,1.0,1.0,750.0,900000,9900000.0,9.090909090909092
dadar,0,45000,650.0,2,1.0,1.0,1.0,470.0,540000,6500000.0,8.307692307692308
dadar,2,68000,900.0,0,2.0,2.0,1.0,721.0,816000,9000000.0,9.066666666666666
